Ticker,SmartScore,Market Capitalization,Sector,Industry
KIM/PL,3,13455847172.0,Finance,Real Estate Investment Trusts
KIM,3,13455847172.0,Finance,Real Estate Investment Trusts
KHC,2,29567717337.0,Consumer Non-Durables,Food: Major Diversified
KGS,8,2902175619.0,Industrial Services,Oilfield Services/Equipment
KGC,7,29306053482.12064,Non-Energy Minerals,Precious Metals
KFY,3,3278103827.0,Commercial Services,Personnel Services
KEYS,9,29158849105.000004,Electronic Technology,Electronic Equipment/Instruments
KEY/PL,7,18885652782.0,Finance,Major Banks
KEY/PK,7,18885652782.0,Finance,Major Banks
KEY/PJ,7,18885652782.0,Finance,Major Banks
KEY/PI,7,18885652782.0,Finance,Major Banks
KEY,7,18885652782.0,Finance,Major Banks
KEX,8,5736527882.000001,Transportation,Marine Shipping
KEP,7,21179870536.480835,Utilities,Electric Utilities
KEN,7,2859919271.0,Utilities,Electric Utilities
KDP,9,36967045720.00001,Consumer Non-Durables,Beverages: Non-Alcoholic
KDK,9,1181472228.0,Technology Services,Packaged Software
KD,5,5419260442.0,Technology Services,Data Processing Services
KC,6,3631786992.74934,Technology Services,Data Processing Services
KBR,7,5051647089.0,Technology Services,Information Technology Services
KBH,1,3747932343.0,Consumer Durables,Homebuilding
KB,7,29747138062.79272,Finance,Regional Banks
KARO,8,1284882533.0,Technology Services,Packaged Software
KAR,6,2602385529.0,Technology Services,Packaged Software
KALU,10,1452404614.0,Non-Energy Minerals,Aluminum
KAI,5,2953249470.9999995,Producer Manufacturing,Industrial Machinery
K,7,29017580804.0,Consumer Non-Durables,Food: Specialty/Candy
JXN/PA,9,6240992181.0,Finance,Life/Health Insurance
JXN,9,6240992180.999999,Finance,Life/Health Insurance
JSM,,1122302211.0,Finance,Finance/Rental/Leasing
JPM/PM,6,812268610626.0,Finance,Major Banks
JPM/PL,6,812268610626.0,Finance,Major Banks
JPM/PK,6,812268610626.0,Finance,Major Banks
JPM/PJ,6,812268610626.0,Finance,Major Banks
JPM/PD,6,812268610626.0,Finance,Major Banks
JPM/PC,6,812268610626.0,Finance,Major Banks
JPM,6,812268610626.0,Finance,Major Banks
JPC,,2817895880.0,Miscellaneous,Investment Trusts/Mutual Funds
JOYY,7,3247332652.0,Technology Services,Data Processing Services
JOE,2,3216947697.9999995,Finance,Real Estate Development
JOBY,5,11889652934.0,Electronic Technology,Aerospace & Defense
JNJ,7,489255537431.0,Health Technology,Pharmaceuticals: Major
JMIA,8,1163396837.0,Technology Services,Internet Software/Services
JLL,6,14236732158.999998,Finance,Real Estate Development
JKS,5,1263112238.0,Electronic Technology,Semiconductors
JKHY,6,12142712455.000002,Technology Services,Packaged Software
JJSF,7,1775261089.0000002,Consumer Non-Durables,Food: Specialty/Candy
JHX,7,10333577531.178885,Non-Energy Minerals,Construction Materials
JHG,7,6509635819.0,Finance,Investment Managers
JFR,,1032231200.0,Miscellaneous,Investment Trusts/Mutual Funds
JEF,8,11064875378.0,Finance,Investment Banks/Brokers
JD,5,42024928815.0,Retail Trade,Internet Retail
JCI,9,69052212412.0,Producer Manufacturing,Industrial Machinery
JCAP,6,1209527334.0,Finance,Financial Conglomerates
JBTM,4,6874253424.0,Producer Manufacturing,Industrial Machinery
JBS,6,14380602941.999998,Consumer Non-Durables,Food: Meat/Fish/Dairy
JBLU,4,1483939726.0,Transportation,Airlines
JBL,9,20565118947.0,Producer Manufacturing,Industrial Machinery
JBHT,6,15132099314.999998,Transportation,Trucking
JBGS,1,1040407202.0,Finance,Real Estate Investment Trusts
JAZZ,10,10678862109.0,Health Technology,Pharmaceuticals: Major
JANX,7,1719625842.0,Health Technology,Biotechnology
JAMF,2,1714573018.0000002,Technology Services,Packaged Software
J,7,15440525418.0,Technology Services,Data Processing Services
IX,5,27640933692.2029,Finance,Finance/Rental/Leasing
IVZ,9,10103609068.0,Finance,Investment Managers
IVT,6,2162476107.0,Finance,Real Estate Investment Trusts
ITW,1,69943113242.00002,Producer Manufacturing,Auto Parts: OEM
ITUB,8,75472733382.9243,Finance,Major Banks
