Ticker,SmartScore,Market Capitalization,Sector,Industry
KEY/PK,5,20230718622.0,Finance,Major Banks
KEY/PJ,5,20230718622.0,Finance,Major Banks
KEY/PI,5,20230718622.0,Finance,Major Banks
KEY,6,20230718622.000004,Finance,Major Banks
KEX,7,4671017885.0,Transportation,Marine Shipping
KEP,6,16112334716.2778,Utilities,Electric Utilities
KEN,7,2349368356.0,Utilities,Electric Utilities
KDP,3,34966124381.0,Consumer Non-Durables,Beverages: Non-Alcoholic
KDK,-1,1527288072.9999998,Technology Services,Packaged Software
KD,7,7052202476.000001,Technology Services,Data Processing Services
KC,8,4422658389.879801,Technology Services,Data Processing Services
KBR,7,6071017422.0,Technology Services,Information Technology Services
KBH,1,4404888778.0,Consumer Durables,Homebuilding
KB,7,30070796340.429333,Finance,Regional Banks
KARO,8,1780303634.0,Technology Services,Packaged Software
KAR,9,3043473189.0,Technology Services,Packaged Software
KALU,4,1284206073.0,Non-Energy Minerals,Aluminum
KAI,1,3513218194.9999995,Producer Manufacturing,Industrial Machinery
K,3,28734859039.0,Consumer Non-Durables,Food: Specialty/Candy
JXN/PA,4,7053602220.0,Finance,Life/Health Insurance
JXN,5,7053602219.999999,Finance,Life/Health Insurance
JSM,,1308512444.0,Finance,Finance/Rental/Leasing
JPM/PM,8,845686705215.0,Finance,Major Banks
JPM/PL,8,845686705215.0,Finance,Major Banks
JPM/PK,8,845686705215.0,Finance,Major Banks
JPM/PJ,8,845686705215.0,Finance,Major Banks
JPM/PD,8,845686705215.0,Finance,Major Banks
JPM/PC,8,845686705215.0,Finance,Major Banks
JPM,8,845686705215.0,Finance,Major Banks
JPC,,2925176180.0,Miscellaneous,Investment Trusts/Mutual Funds
JOYY,8,3017058201.0,Technology Services,Data Processing Services
JOE,4,2827079018.0,Finance,Real Estate Development
JOBY,7,15236470160.0,Electronic Technology,Aerospace & Defense
JNJ,7,447902852230.0,Health Technology,Pharmaceuticals: Major
JMIA,7,1465880048.0,Technology Services,Internet Software/Services
JLL,10,13899756763.0,Finance,Real Estate Development
JKS,2,1266119621.0,Electronic Technology,Semiconductors
JKHY,6,10661811966.0,Technology Services,Packaged Software
JJSF,5,1884085552.0,Consumer Non-Durables,Food: Specialty/Candy
JHX,8,11260159710.68787,Non-Energy Minerals,Construction Materials
JHG,7,7012793920.0,Finance,Investment Managers
JFR,,1088534720.0,Miscellaneous,Investment Trusts/Mutual Funds
JEF,9,13010092933.0,Finance,Investment Banks/Brokers
JD,5,52881889910.1031,Retail Trade,Internet Retail
JCI,6,71105523982.0,Producer Manufacturing,Industrial Machinery
JCAP,-1,1061612131.76,Finance,Financial Conglomerates
JBTM,7,7447357638.0,Producer Manufacturing,Industrial Machinery
JBS,7,15509527418.999998,Consumer Non-Durables,Food: Meat/Fish/Dairy
JBLU,4,1709222746.0,Transportation,Airlines
JBL,10,23147599222.0,Producer Manufacturing,Industrial Machinery
JBI,7,1388917084.0,Producer Manufacturing,Building Products
JBHT,5,12990462847.0,Transportation,Trucking
JBGS,2,1346825048.0,Finance,Real Estate Investment Trusts
JAZZ,7,8322995681.0,Health Technology,Pharmaceuticals: Major
JANX,5,1400789549.0,Health Technology,Biotechnology
JAMF,8,1380173363.0,Technology Services,Packaged Software
J,9,18407421442.0,Technology Services,Data Processing Services
IX,5,27396377445.536964,Finance,Finance/Rental/Leasing
IVZ,3,10529205015.0,Finance,Investment Managers
IVT,5,2189276460.0,Finance,Real Estate Investment Trusts
ITW,6,76002798203.00002,Producer Manufacturing,Auto Parts: OEM
ITUB,8,71907915762.9084,Finance,Major Banks
ITT,10,14160900238.0,Producer Manufacturing,Auto Parts: OEM
ITRI,4,5650279252.999999,Electronic Technology,Electronic Equipment/Instruments
ITGR,2,3611739130.000001,Health Technology,Medical Specialties
IT,3,19481519140.0,Technology Services,Internet Software/Services
ISRG,9,158808678415.0,Health Technology,Medical Specialties
IRTC,6,5584126207.0,Health Technology,Medical Specialties
IRT,3,3912862746.0,Finance,Real Estate Investment Trusts
IRON,9,2289661320.0,Health Technology,Biotechnology
IRM,7,30509470536.0,Finance,Real Estate Investment Trusts
IREN,10,12748917611.000002,Technology Services,Data Processing Services
IRDM,9,1977963444.0,Communications,Specialty Telecommunications
IR,6,33457552804.0,Producer Manufacturing,Industrial Machinery
IQV,10,34737799377.0,Health Technology,Biotechnology
IQ,5,2397475581.0,Technology Services,Internet Software/Services
IPX,5,1756267247.43151,Non-Energy Minerals,Precious Metals
IPGP,6,3430368280.0,Electronic Technology,Semiconductors
IPG,7,9618155430.999998,Commercial Services,Advertising/Marketing Services
IPAR,7,3022266062.9999995,Consumer Non-Durables,Household/Personal Care
IP,6,24630366550.0,Process Industries,Pulp & Paper
IOT,7,22446324554.0,Technology Services,Packaged Software
IOSP,1,1952134754.0,Process Industries,Chemicals: Major Diversified
IONS,10,10902360741.0,Health Technology,Pharmaceuticals: Major
IONQ,7,20718694834.0,Electronic Technology,Computer Processing Hardware
INVX,6,1268287739.0000002,Industrial Services,Oilfield Services/Equipment
INVH,5,17593336948.0,Finance,Real Estate Investment Trusts
INVA,7,1112636066.0,Health Technology,Pharmaceuticals: Major
INTU,5,190105968222.0,Technology Services,Packaged Software
INTR,5,3871353142.0,Finance,Major Banks
INTC,10,174200758546.0,Electronic Technology,Semiconductors
INTA,2,3263450260.0,Technology Services,Packaged Software
INSW,8,2273316962.0,Transportation,Marine Shipping
INSP,5,2191160966.0,Health Technology,Medical Specialties
INSM,9,32298068003.0,Health Technology,Pharmaceuticals: Major
INOD,8,2783625858.0,Technology Services,Data Processing Services
INMD,2,1075377042.0,Health Technology,Medical Specialties
INGR,3,7676034698.0,Consumer Non-Durables,Food: Specialty/Candy
INGM,7,5213536849.0,Technology Services,Information Technology Services
ING,6,76687779688.38516,Finance,Major Banks
INFY,1,67691489445.5709,Technology Services,Information Technology Services
INFA,5,8677531076.0,Technology Services,Packaged Software
INDV,10,2902146069.0,Health Technology,Pharmaceuticals: Major
INDB,6,3433185615.0,Finance,Regional Banks
INCY,4,16848424975.000002,Health Technology,Pharmaceuticals: Major
IMVT,3,2916320799.9999995,Health Technology,Biotechnology
IMTX,9,1061132936.0,Health Technology,Biotechnology
IMO,5,45416993486.70597,Energy Minerals,Integrated Oil
IMKTA,8,1305489099.0000002,Retail Trade,Food Retail
IMCR,8,1777630326.0,Health Technology,Biotechnology
IMAX,6,1774285435.0,Consumer Durables,Electronics/Appliances
ILMN,5,15262410166.000002,Health Technology,Medical Specialties
IIPR/PA,6,1587205674.0,Finance,Real Estate Investment Trusts
IIPR,6,1587205674.0,Finance,Real Estate Investment Trusts
IIIV,7,1052027568.0,Technology Services,Packaged Software
IHS,9,2264064027.9999995,Industrial Services,Engineering & Construction
IHG,6,18485771279.0278,Consumer Services,Hotels/Resorts/Cruise lines
IGIC,6,1030832313.0,Finance,Financial Conglomerates
IFS,10,4684867686.29,Finance,Regional Banks
IFF,7,15764217790.000002,Consumer Non-Durables,Food: Specialty/Candy
IEX,8,12435953160.0,Producer Manufacturing,Industrial Machinery
IESC,5,7721599503.000001,Industrial Services,Engineering & Construction
IEP,6,4799524169.999999,Energy Minerals,Oil Refining/Marketing
IE,4,1630995552.0,Non-Energy Minerals,Other Metals/Minerals
IDYA,9,2383908282.0,Health Technology,Pharmaceuticals: Major
IDXX,10,50710176175.0,Health Technology,Medical Specialties
IDT,6,1259011404.0,Communications,Major Telecommunications
IDCC,10,9188220065.0,Technology Services,Packaged Software
IDA,9,7125861864.000001,Utilities,Electric Utilities
ICUI,5,2984749856.9999995,Health Technology,Medical Specialties
ICLR,8,15006911281.0,Commercial Services,Miscellaneous Commercial Services
ICL,6,8079611582.000001,Process Industries,Chemicals: Agricultural
ICFI,4,1731540874.0,Commercial Services,Miscellaneous Commercial Services
ICE,9,92148657675.0,Finance,Investment Banks/Brokers
IBRX,4,2363136749.0,Health Technology,Pharmaceuticals: Major
IBP,7,6670099664.000001,Industrial Services,Engineering & Construction
IBOC,5,4240931297.0,Finance,Regional Banks
IBN,4,110464897645.92496,Finance,Regional Banks
IBM,9,267085193637.0,Technology Services,Information Technology Services
IBKR,10,120326635006.05,Finance,Investment Banks/Brokers
IAS,6,1696529475.9999998,Technology Services,Packaged Software
IART,7,1088413749.9999998,Health Technology,Medical Specialties
IAG,10,7643078549.843295,Non-Energy Minerals,Precious Metals
IAC,5,2756608603.0,Technology Services,Internet Software/Services
HXL,7,5092054199.0,Electronic Technology,Aerospace & Defense
HWM/P,10,77029376484.0,Electronic Technology,Aerospace & Defense
HWM,10,77029376483.99998,Electronic Technology,Aerospace & Defense
HWKN,6,3798176200.0,Process Industries,Chemicals: Specialty
HWCPZ,,5259893825.0,Finance,Regional Banks
HWC,7,5259893824.999999,Finance,Regional Banks
HUT,9,4119810469.118121,Technology Services,Data Processing Services
HURN,10,2554150367.0,Commercial Services,Miscellaneous Commercial Services
HUN,5,1614157197.0,Process Industries,Chemicals: Major Diversified
HUM,9,30864153879.0,Health Services,Managed Health Care
HUBS,5,23456863974.0,Technology Services,Packaged Software
HUBG,3,2074119538.0,Transportation,Air Freight/Couriers
HUBB,9,22500542486.0,Producer Manufacturing,Electrical Products
HTZ,5,2072943937.0,Finance,Finance/Rental/Leasing
HTO,5,1648612367.0,Utilities,Water Utilities
HTHT,6,11692425853.1465,Consumer Services,Hotels/Resorts/Cruise lines
HTH,7,2074017777.0,Finance,Regional Banks
HTGC,7,3406419182.0,Finance,Investment Managers
HTFL,-1,3018104859.0,Health Technology,Biotechnology
HSY,9,38318984868.0,Consumer Non-Durables,Food: Specialty/Candy
HST,10,11763858526.0,Finance,Real Estate Investment Trusts
HSII,6,1008199046.0,Commercial Services,Personnel Services
HSIC,9,8007352442.999999,Distribution Services,Medical Distributors
HSBC,10,241943660999.01785,Finance,Major Banks
HSAI,8,3566939603.2,Producer Manufacturing,Auto Parts: OEM
HROWM,,1766111945.0,Health Technology,Pharmaceuticals: Major
HROWL,,1766111945.0,Health Technology,Pharmaceuticals: Major
HROW,10,1766111945.0,Health Technology,Pharmaceuticals: Major
HRMY,7,1539572400.0,Health Technology,Pharmaceuticals: Major
HRL,6,13562960783.000002,Consumer Non-Durables,Food: Meat/Fish/Dairy
HRI,2,4112360254.000001,Finance,Finance/Rental/Leasing
HRB,7,6850071666.000001,Consumer Services,Other Consumer Services
HR,2,6357047263.0,Finance,Real Estate Investment Trusts
HQY,8,7726500053.0,Finance,Investment Managers
HPQ,7,24750905998.0,Technology Services,Information Technology Services
HPP/PC,3,1048573468.0,Finance,Real Estate Investment Trusts
HPP,6,1048573468.0,Finance,Real Estate Investment Trusts
HPE/PC,8,32300134201.0,Electronic Technology,Computer Processing Hardware
HPE,9,32300134201.0,Electronic Technology,Computer Processing Hardware
HP,1,2277172174.0,Industrial Services,Contract Drilling
HOUS,7,1124719138.0,Finance,Real Estate Development
HOPE,4,1366396262.0,Finance,Major Banks
HOOD,6,129479960972.99998,Technology Services,Internet Software/Services
HON,8,133969516559.00002,Electronic Technology,Aerospace & Defense
HOMB,6,5520173284.999999,Finance,Regional Banks
HOLX,9,15104494188.0,Health Technology,Medical Specialties
HOG,6,3430220880.0,Consumer Durables,Motor Vehicles
HNI,5,2160454358.0,Producer Manufacturing,Office Equipment/Supplies
HNGE,7,4142949712.0,Technology Services,Packaged Software
HMY,7,11327593955.1376,Non-Energy Minerals,Precious Metals
HMN,7,1799158280.0,Finance,Property/Casualty Insurance
HMC,2,41712813064.30448,Consumer Durables,Motor Vehicles
HLT,7,60894016254.0,Consumer Services,Hotels/Resorts/Cruise lines
HLNE,5,7050811330.0,Finance,Investment Managers
HLN,4,39457187189.8106,Health Technology,Pharmaceuticals: Major
HLMN,3,1810375236.0,Distribution Services,Wholesale Distributors
HLIT,9,1205850971.0000002,Electronic Technology,Telecommunications Equipment
HLIO,7,1735603427.0,Producer Manufacturing,Industrial Machinery
HLI,6,14161279689.999998,Finance,Investment Banks/Brokers
HL/PB,7,8080003011.0,Non-Energy Minerals,Precious Metals
HL,8,8080003010.999999,Non-Energy Minerals,Precious Metals
HIW,6,3479951111.0,Finance,Real Estate Investment Trusts
HIVE,7,1009445339.4614122,Technology Services,Information Technology Services
HIMX,9,1512915013.0,Electronic Technology,Semiconductors
HIMS,5,13079752593.999998,Health Services,Medical/Nursing Services
HII,8,11074490958.0,Electronic Technology,Aerospace & Defense
HIG/PG,6,37378961350.0,Finance,Property/Casualty Insurance
HIG,6,37378961350.0,Finance,Property/Casualty Insurance
HI,9,1903015297.0,Producer Manufacturing,Industrial Conglomerates
HHH,6,5007922323.0,Finance,Real Estate Development
HGV,8,3870986827.000001,Finance,Real Estate Development
HGTY,7,4148170572.0,Finance,Property/Casualty Insurance
HG,8,2401246177.9999995,Finance,Multi-Line Insurance
HESM,5,7213590400.0,Energy Minerals,Integrated Oil
HEI.A,7,38578569022.00001,Electronic Technology,Aerospace & Defense
HEI,6,38578569022.0,Electronic Technology,Aerospace & Defense
HE,7,1917717730.0,Utilities,Electric Utilities
HDL,3,1181127067.6848998,Consumer Services,Restaurants
HDB,4,167101317888.32584,Finance,Major Banks
HD,5,393187669275.0,Retail Trade,Home Improvement Chains
HCXY,,3406419182.0,Finance,Investment Managers
HCSG,4,1197706577.0,Commercial Services,Miscellaneous Commercial Services
HCM,4,2890310378.2693,Health Technology,Pharmaceuticals: Major
HCI,7,2459380171.0,Finance,Property/Casualty Insurance
HCC,4,3396505565.9999995,Energy Minerals,Coal
HCA,7,99842686982.0,Health Services,Hospital/Nursing Management
HBM,10,6113255800.159945,Non-Energy Minerals,Other Metals/Minerals
HBI,10,2416277554.0,Consumer Non-Durables,Apparel/Footwear
HBANP,,24978704789.0,Finance,Major Banks
HBANM,,24978704789.0,Finance,Major Banks
HBANL,,24978704789.0,Finance,Major Banks
HBAN,10,24978704789.0,Finance,Major Banks
HAYW,6,3343782260.0,Consumer Durables,Recreational Products
HASI,10,3859677739.0,Finance,Investment Managers
HAS,9,10541280072.0,Consumer Durables,Recreational Products
HALO,6,8385293071.0,Health Technology,Biotechnology
HAL,9,20786438771.0,Industrial Services,Oilfield Services/Equipment
HAFN,7,3128901622.028387,Transportation,Marine Shipping
HAE,6,2355867967.0,Health Technology,Medical Specialties
H,8,13937492187.0,Consumer Services,Hotels/Resorts/Cruise lines
GXO,6,6158662477.0,Transportation,Air Freight/Couriers
GWW,2,45619999909.0,Distribution Services,Wholesale Distributors
GWRE,7,19527408501.0,Technology Services,Information Technology Services
GVA,8,4779258962.0,Industrial Services,Engineering & Construction
GTY,7,1518379092.0,Finance,Real Estate Investment Trusts
GTX,5,2797867334.0,Producer Manufacturing,Auto Parts: OEM
GTM,8,3329691463.0,Technology Services,Packaged Software
GTLS/PB,2,9013097047.0,Producer Manufacturing,Industrial Machinery
GTLS,2,9013097047.0,Producer Manufacturing,Industrial Machinery
GTLB,7,7753416236.0,Technology Services,Packaged Software
GTES,9,6632791527.0,Producer Manufacturing,Industrial Machinery
GT,9,2153930041.0,Consumer Durables,Automotive Aftermarket
GSL/PB,8,1093151130.0,Transportation,Marine Shipping
GSL,8,1093151130.0,Transportation,Marine Shipping
GSK,7,89073453398.1112,Health Technology,Pharmaceuticals: Major
GSHD,5,2708304227.0,Finance,Insurance Brokers/Services
GSBD,8,1155965620.0,Miscellaneous,Investment Trusts/Mutual Funds
GSAT,5,5101111489.0,Communications,Wireless Telecommunications
GS/PD,9,235934772282.0,Finance,Investment Banks/Brokers
GS/PC,9,235934772282.0,Finance,Investment Banks/Brokers
GS/PA,9,235934772282.0,Finance,Investment Banks/Brokers
GS,9,235934772282.0,Finance,Investment Banks/Brokers
GRP.U,,3403704118.8768,Finance,Real Estate Investment Trusts
GRND,8,2833590322.0,Technology Services,Internet Software/Services
GRMN,6,49613386798.0,Electronic Technology,Telecommunications Equipment
GRFS,8,8823736509.382198,Health Technology,Pharmaceuticals: Major
GRDN,6,1545686046.9999998,Retail Trade,Drugstore Chains
GRC,6,1239334791.0,Producer Manufacturing,Industrial Machinery
GRBK/PA,3,3324888251.0,Consumer Durables,Homebuilding
GRBK,3,3324888251.0,Consumer Durables,Homebuilding
GRAL,10,2333374342.9999995,Health Technology,Medical Specialties
GRAB,7,24659800777.0,Transportation,Air Freight/Couriers
GPOR,4,3288959594.9999995,Energy Minerals,Oil & Gas Production
GPN,8,20966106581.0,Commercial Services,Miscellaneous Commercial Services
GPK,5,5762037795.999999,Process Industries,Containers/Packaging
GPI,4,5766949730.999999,Retail Trade,Specialty Stores
GPCR,9,1532424715.0,Health Technology,Pharmaceuticals: Major
GPC,8,19527167970.0,Distribution Services,Wholesale Distributors
GOOS,7,1407486811.138614,Consumer Non-Durables,Apparel/Footwear
GOOGL,8,2975393036499.0,Technology Services,Internet Software/Services
GOOG,5,2975393036499.0005,Technology Services,Internet Software/Services
GOLF,5,4714266744.0,Consumer Durables,Recreational Products
GOGO,5,1151029621.9999998,Communications,Wireless Telecommunications
GOF,,2445834360.0,Miscellaneous,Investment Trusts/Mutual Funds
GO,1,1587311333.0000002,Retail Trade,Food Retail
GNW,6,3652861815.000001,Finance,Multi-Line Insurance
GNTX,3,6110583945.0,Producer Manufacturing,Auto Parts: OEM
GNRC,8,9974324909.0,Producer Manufacturing,Electrical Products
GNL/PE,7,1796471869.0,Finance,Real Estate Investment Trusts
GNL/PD,7,1796471869.0,Finance,Real Estate Investment Trusts
GNL/PB,7,1796471869.0,Finance,Real Estate Investment Trusts
GNL/PA,7,1796471869.0,Finance,Real Estate Investment Trusts
GNL,7,1796471869.0,Finance,Real Estate Investment Trusts
GMED,4,7841020937.0,Health Technology,Medical Specialties
GME,3,12185481098.0,Retail Trade,Electronics/Appliance Stores
GMAB,10,19507429350.6855,Health Technology,Pharmaceuticals: Major
GM,8,56515339965.99999,Consumer Durables,Motor Vehicles
GLXY,6,13907482216.565266,Finance,Investment Banks/Brokers
GLW,7,70688173352.0,Electronic Technology,Electronic Components
GLPI,9,13182524326.0,Finance,Real Estate Investment Trusts
GLPG,4,2347152451.82194,Health Technology,Biotechnology
GLP/PB,6,1604250595.0,Distribution Services,Wholesale Distributors
GLP,6,1604250595.0,Distribution Services,Wholesale Distributors
GLOB,2,2618508512.0,Technology Services,Information Technology Services
GLNG,5,4114802120.000001,Industrial Services,Oil & Gas Pipelines
GLIBK,4,1059329438.0,Technology Services,Data Processing Services
GLIBA,-1,1059329438.0,Technology Services,Data Processing Services
GLBE,5,6196249527.0,Retail Trade,Internet Retail
GL/PD,9,11295133821.0,Finance,Multi-Line Insurance
GL,9,11295133821.0,Finance,Multi-Line Insurance
GKOS,7,4845500282.0,Health Technology,Medical Specialties
GIS,7,26841515242.0,Consumer Non-Durables,Food: Major Diversified
GILD,9,137183606150.0,Health Technology,Biotechnology
GIL,7,8913938640.718475,Consumer Non-Durables,Apparel/Footwear
GIII,6,1136440541.0,Consumer Non-Durables,Apparel/Footwear
GIC,4,1381091602.0,Retail Trade,Internet Retail
GIB,6,19917332086.292976,Technology Services,Information Technology Services
GHLD,3,1241332422.0,Finance,Finance/Rental/Leasing
GHC,3,5055008818.999999,Consumer Services,Other Consumer Services
GH,9,7664421815.0,Health Services,Medical/Nursing Services
GGG,3,14060808500.0,Producer Manufacturing,Industrial Machinery
GGB,6,6136136076.4326,Non-Energy Minerals,Steel
GGAL,6,4890922213.39722,Finance,Regional Banks
GFS,6,19761105894.0,Electronic Technology,Semiconductors
GFL,3,16990004225.23204,Industrial Services,Environmental Services
GFI,7,36603224994.3234,Non-Energy Minerals,Precious Metals
GFF,7,3610157543.0,Producer Manufacturing,Building Products
GEV,6,165030312610.0,Producer Manufacturing,Electrical Products
GEO,5,2843430275.0,Commercial Services,Miscellaneous Commercial Services
GENI,9,3020118098.0,Technology Services,Internet Software/Services
GEN,6,17293605422.0,Technology Services,Packaged Software
GEMI,-1,2723306533.0,Technology Services,Packaged Software
GEL,8,1983922094.0,Process Industries,Chemicals: Specialty
GEHC,7,35073095945.0,Health Technology,Medical Specialties
GEF.B,4,2910660335.0,Process Industries,Containers/Packaging
GEF,6,2910660335.0,Process Industries,Containers/Packaging
GE,8,317548570629.0,Electronic Technology,Aerospace & Defense
GDV,,2411027180.0,Miscellaneous,Investment Trusts/Mutual Funds
GDS,10,8519136236.05345,Technology Services,Data Processing Services
GDRX,7,1561787680.0,Technology Services,Internet Software/Services
GDDY,9,18552168732.0,Technology Services,Data Processing Services
GD,9,91740177768.0,Electronic Technology,Aerospace & Defense
GCT,7,1024140264.0,Distribution Services,Wholesale Distributors
GCMG,5,2307452077.0,Finance,Investment Managers
GBX,1,1411074964.0,Producer Manufacturing,Trucks/Construction/Farm Machinery
GBTG,9,3832128662.0,Consumer Services,Other Consumer Services
GBDC,6,3660011727.0,Finance,Investment Managers
GBCI,6,6148184282.000001,Finance,Regional Banks
GATX,5,6235695863.0,Transportation,Railroads
GAP,5,8066566275.999999,Retail Trade,Apparel/Footwear Retail
GAM,,1459368174.0,Miscellaneous,Investment Trusts/Mutual Funds
GABC,6,1454725412.0000002,Finance,Regional Banks
GAB,,1889556750.0,Miscellaneous,Investment Trusts/Mutual Funds
G,7,7214781601.0,Commercial Services,Miscellaneous Commercial Services
FYBR,4,9354233739.0,Communications,Major Telecommunications
FWONK,4,34197366736.0,Technology Services,Internet Software/Services
FWONA,8,34197366736.000008,Technology Services,Internet Software/Services
FUTU,7,23146572311.0,Finance,Investment Banks/Brokers
FUN,6,2368924120.0000005,Consumer Services,Movies/Entertainment
FULTP,,3319762028.0,Finance,Major Banks
FULT,5,3319762028.0,Finance,Major Banks
FUL,6,3197735124.0,Process Industries,Industrial Specialties
FUBO,6,1352617533.0,Technology Services,Internet Software/Services
FTV,8,16842382304.999998,Electronic Technology,Electronic Equipment/Instruments
FTS,4,25321009187.693974,Utilities,Electric Utilities
FTNT,9,66121098349.99999,Technology Services,Information Technology Services
FTI,9,15791252389.0,Industrial Services,Oilfield Services/Equipment
FTDR,5,4977071217.0,Consumer Durables,Homebuilding
FTAIN,,17658555288.0,Electronic Technology,Aerospace & Defense
FTAIM,,17658555288.0,Electronic Technology,Aerospace & Defense
FTAI,7,17658555288.0,Electronic Technology,Aerospace & Defense
FSV,4,8549462684.050857,Finance,Real Estate Development
FSUN,2,1081670083.0,Finance,Major Banks
FSS,9,7160069533.0,Consumer Durables,Motor Vehicles
FSM,7,2728874240.123388,Non-Energy Minerals,Precious Metals
FSLY,4,1333969973.0,Technology Services,Information Technology Services
FSLR,10,24895397552.0,Electronic Technology,Semiconductors
FSK,4,4285016536.0,Miscellaneous,Investment Trusts/Mutual Funds
FRT/PC,10,8601327454.0,Finance,Real Estate Investment Trusts
FRT,9,8601327454.0,Finance,Real Estate Investment Trusts
FRSH,8,3357258435.0,Technology Services,Packaged Software
FRPT,8,2599967188.0,Consumer Non-Durables,Food: Specialty/Candy
FROG,5,5612944414.0,Technology Services,Packaged Software
FRO,8,5053539870.0,Transportation,Marine Shipping
FRMI,,4411974000.0,Utilities,Electric Utilities
FRMEP,,2167495265.0,Finance,Major Banks
FRME,6,2167495265.0,Finance,Major Banks
FRHC,7,10571148637.0,Finance,Investment Banks/Brokers
FR,4,7030251287.0,Finance,Real Estate Investment Trusts
FPF,,1150023420.0,Miscellaneous,Investment Trusts/Mutual Funds
FOXF,2,1052538113.0,Producer Manufacturing,Auto Parts: OEM
FOXA,6,26194071796.0,Consumer Services,Broadcasting
FOX,6,26194071796.0,Consumer Services,Broadcasting
FOUR/PA,4,6968372405.0,Commercial Services,Miscellaneous Commercial Services
FOUR,4,6968372405.000001,Commercial Services,Miscellaneous Commercial Services
FORTY,5,2128419494.56,Technology Services,Information Technology Services
FORM,3,3039842097.0,Electronic Technology,Semiconductors
FORD,6,2071759605.0,Consumer Durables,Other Consumer Specialties
