Ticker,SmartScore,Market Capitalization,Sector,Industry
ZYME,8,1318565549.0,Health Technology,Pharmaceuticals: Major
ZWS,2,7680607422.0,Producer Manufacturing,Industrial Machinery
ZTS,8,64877628906.0,Health Technology,Pharmaceuticals: Major
ZTO,4,15047985319.82727,Transportation,Air Freight/Couriers
ZS,7,50461554687.99999,Technology Services,Packaged Software
ZM,7,24778188232.0,Technology Services,Packaged Software
ZLAB,5,3127707746.06812,Health Technology,Biotechnology
ZK,4,7598085449.0,Consumer Durables,Motor Vehicles
ZIONP,,7630035156.0,Finance,Major Banks
ZION,10,7630035156.0,Finance,Major Banks
ZIM,4,1659904541.0,Transportation,Marine Shipping
ZGN,7,4266607666.0,Consumer Non-Durables,Apparel/Footwear
ZG,5,18733608978.0,Technology Services,Internet Software/Services
ZETA,9,4448982391.0,Technology Services,Packaged Software
ZD,4,1566720825.0000005,Technology Services,Internet Software/Services
ZBRA,7,15959785156.0,Electronic Technology,Computer Processing Hardware
ZBIO,9,1053178955.0,Health Technology,Biotechnology
ZBH,9,20435582031.0,Health Technology,Medical Specialties
Z,6,18733608978.0,Technology Services,Internet Software/Services
YUMC,8,16780363281.000004,Consumer Services,Restaurants
YUM,7,40622898437.99999,Consumer Services,Restaurants
YPF,5,11063497275.349546,Energy Minerals,Integrated Oil
YOU,5,4309450562.0,Technology Services,Packaged Software
YMM,6,13500340820.0,Technology Services,Packaged Software
YEXT,6,1048745117.0,Technology Services,Data Processing Services
YETI,5,2889958008.0,Producer Manufacturing,Miscellaneous Manufacturing
YELP,1,2089830078.0,Technology Services,Internet Software/Services
YB,6,1064343628.0,Technology Services,Information Technology Services
YALA,8,1120719360.0,Technology Services,Internet Software/Services
XYZ,8,47889073729.99999,Commercial Services,Miscellaneous Commercial Services
XYL,7,35949175781.0,Producer Manufacturing,Industrial Machinery
XRAY,2,2625207520.0,Health Technology,Medical Specialties
XPRO,7,1563976074.0,Energy Minerals,Oil & Gas Production
XPO,9,14773252930.000002,Transportation,Trucking
XPEV,8,20141054274.33947,Consumer Durables,Motor Vehicles
XP,5,9052866577.0,Finance,Investment Banks/Brokers
XOM,7,494451406250.0,Energy Minerals,Integrated Oil
XMTR,10,2553420998.0,Technology Services,Information Technology Services
XIFR,3,1898460144.0,Utilities,Alternative Power Generation
XHR,9,1262385620.0,Finance,Real Estate Investment Trusts
XERS,8,1474315674.0,Health Technology,Biotechnology
XENE,7,3176758789.0,Health Technology,Pharmaceuticals: Major
XELLL,,47556578125.0,Utilities,Electric Utilities
XEL,9,47556578125.00001,Utilities,Electric Utilities
WYNN,7,13038657268.999998,Consumer Services,Casinos/Gaming
WYFI,-1,1096357625.0,Technology Services,Data Processing Services
WY,8,17208037109.0,Finance,Real Estate Investment Trusts
WWW,9,2247495360.9999995,Consumer Non-Durables,Apparel/Footwear
WWD,4,15818490234.0,Producer Manufacturing,Industrial Machinery
WVE,5,1121940307.9999998,Health Technology,Biotechnology
WULF,9,5254320735.0,Technology Services,Data Processing Services
WU,4,2628953857.0,Finance,Regional Banks
WTW,7,32325453125.0,Finance,Insurance Brokers/Services
WTTR,9,1417599030.0,Utilities,Water Utilities
WTS,4,9291901855.0,Producer Manufacturing,Industrial Machinery
WTRG,9,11583355469.0,Utilities,Water Utilities
WTM,4,4990481934.0,Finance,Multi-Line Insurance
WTFCN,,8442683594.0,Finance,Regional Banks
WTFC,10,8442683593.999999,Finance,Regional Banks
WT,6,1812359619.0,Miscellaneous,Investment Trusts/Mutual Funds
WST,10,22093525835.0,Health Technology,Medical Specialties
WSR,7,1238240784.0,Finance,Real Estate Investment Trusts
WSO.B,,15357033682.831903,Producer Manufacturing,Building Products
WSO,6,14563171997.0,Producer Manufacturing,Building Products
WSM,10,22900236328.0,Retail Trade,Specialty Stores
WSFS,2,2955170410.0000005,Finance,Savings Banks
WSC,5,4027501221.0,Finance,Finance/Rental/Leasing
WSBCP,,2945927734.0,Finance,Regional Banks
WSBCO,,2945927734.0,Finance,Regional Banks
WSBC,9,2945927734.0,Finance,Regional Banks
WS,8,1579383057.0,Non-Energy Minerals,Steel
WRD,6,2879432373.0,Technology Services,Packaged Software
WRBY,5,2702599976.0,Retail Trade,Specialty Stores
WRB/PH,10,28537988281.0,Finance,Multi-Line Insurance
