Ticker,SmartScore,Market Capitalization,Sector,Industry
KEX,9,5437152062.0,Transportation,Marine Shipping
KEP,6,17100509978.89394,Utilities,Electric Utilities
KEN,9,2469313872.0,Utilities,Electric Utilities
KDP,8,39788571261.0,Consumer Non-Durables,Beverages: Non-Alcoholic
KD,5,7283346443.0,Technology Services,Data Processing Services
KC,9,4351569188.14904,Technology Services,Data Processing Services
KBR,8,6606998579.000001,Technology Services,Information Technology Services
KBH,3,4317784363.999999,Consumer Durables,Homebuilding
KBDC,-1,1060771859.1,Finance,Investment Managers
KB,5,28525408178.149616,Finance,Regional Banks
KARO,10,1622473086.0,Technology Services,Packaged Software
KAR,10,3073238282.0,Technology Services,Packaged Software
KALU,5,1269969517.0,Non-Energy Minerals,Aluminum
KAI,2,3888801783.0,Producer Manufacturing,Industrial Machinery
K,5,27629270910.0,Consumer Non-Durables,Food: Specialty/Candy
JXN/PA,5,6842558408.0,Finance,Life/Health Insurance
JXN,5,6842558408.000001,Finance,Life/Health Insurance
JSM,,1358227963.0,Finance,Finance/Rental/Leasing
JPM/PM,6,827868355191.0,Finance,Major Banks
JPM/PL,6,827868355191.0,Finance,Major Banks
JPM/PK,6,827868355191.0,Finance,Major Banks
JPM/PJ,6,827868355191.0,Finance,Major Banks
JPM/PD,6,827868355191.0,Finance,Major Banks
JPM/PC,6,827868355191.0,Finance,Major Banks
JPM,6,827868355191.0,Finance,Major Banks
JPC,,2596119000.0,Miscellaneous,Investment Trusts/Mutual Funds
JOYY,8,2653922153.0,Technology Services,Data Processing Services
JOE,4,2933630141.0,Finance,Real Estate Development
JOBY,7,12214856486.999998,Electronic Technology,Aerospace & Defense
JNJ,9,422543046898.0,Health Technology,Pharmaceuticals: Major
JMIA,7,1118085606.0,Technology Services,Internet Software/Services
JLL,9,14435165523.0,Finance,Real Estate Development
JKS,5,1109233013.0,Electronic Technology,Semiconductors
JKHY,6,11864919222.000002,Technology Services,Packaged Software
JJSF,7,2173765264.0,Consumer Non-Durables,Food: Specialty/Candy
JHX,7,11819196585.2766,Non-Energy Minerals,Construction Materials
JHG,8,6967560007.000001,Finance,Investment Managers
JFR,,1128751520.0,Miscellaneous,Investment Trusts/Mutual Funds
JEF,7,13509290670.0,Finance,Investment Banks/Brokers
JD,8,42597915287.56853,Retail Trade,Internet Retail
JCI,5,71098978730.0,Producer Manufacturing,Industrial Machinery
JCAP,-1,1135610342.9199998,Finance,Financial Conglomerates
JBTM,8,7486854852.0,Producer Manufacturing,Industrial Machinery
JBS,7,17229291487.0,Consumer Non-Durables,Food: Meat/Fish/Dairy
JBLU,4,1901964969.0,Transportation,Airlines
JBL,10,22523002831.000004,Producer Manufacturing,Industrial Machinery
JBI,6,1445862663.0,Producer Manufacturing,Building Products
JBHT,5,13937159670.0,Transportation,Trucking
JBGS,2,1307938766.0,Finance,Real Estate Investment Trusts
JAZZ,4,7650895496.0,Health Technology,Pharmaceuticals: Major
JANX,5,1385165112.0,Health Technology,Biotechnology
JAMF,3,1231396273.9999998,Technology Services,Packaged Software
J,10,17561103026.0,Technology Services,Data Processing Services
IX,7,28190943313.038124,Finance,Finance/Rental/Leasing
IVZ,5,9837960651.999998,Finance,Investment Managers
IVT,3,2311894713.0,Finance,Real Estate Investment Trusts
ITW,7,77466125000.0,Producer Manufacturing,Auto Parts: OEM
ITUB,9,71651342264.71321,Finance,Major Banks
ITT,10,13465140381.0,Producer Manufacturing,Auto Parts: OEM
ITRI,6,5645250601.0,Electronic Technology,Electronic Equipment/Instruments
ITGR,1,3762038526.0,Health Technology,Medical Specialties
IT,3,18762027941.0,Technology Services,Internet Software/Services
ISRG,10,169860504141.0,Health Technology,Medical Specialties
IRTC,3,5508947362.0,Health Technology,Medical Specialties
IRT,2,4284489084.0,Finance,Real Estate Investment Trusts
IRS,6,1139400537.412088,Finance,Real Estate Development
IRON,8,2074114679.0,Health Technology,Biotechnology
IRM,2,27163174826.0,Finance,Real Estate Investment Trusts
IREN,9,5551845734.999999,Technology Services,Data Processing Services
IRDM,6,2611463688.0,Communications,Specialty Telecommunications
IR,6,31899539675.0,Producer Manufacturing,Industrial Machinery
IQV,9,32084099274.000004,Health Technology,Biotechnology
IQ,5,2416732394.0,Technology Services,Internet Software/Services
IPX,6,1445446885.6313,Non-Energy Minerals,Precious Metals
IPGP,4,3587848714.0,Electronic Technology,Semiconductors
IPG,7,9775650090.0,Commercial Services,Advertising/Marketing Services
IPAR,5,3742663829.0,Consumer Non-Durables,Household/Personal Care
